,lnEGDPpc2012,lnagr_land2012,lnurb_land2012,ln_perUrb_land2012,ln_tr400_pop2012,ln_pm25_2012,ln_land_temp2012
209,8.346379827084304,6.908858089490086,6.909621668069944,6.908383753838248,10.144535106369228,3.5602108938002766,5.694515641642758
210,9.879415915630032,6.909591906835083,6.915283206679808,6.908559278825763,9.946465477367589,3.4549890137338477,5.6899210198946495
211,8.266556927069578,6.909096634078528,6.907755278982137,6.907755278982137,9.845856691816609,3.5794494884650465,5.703322793218876
212,9.158829923925449,6.907755278982137,6.907755278982137,6.907755278982137,9.10772987155786,3.5498011894106787,5.701355049445402
213,10.34545518375812,6.914112068288699,7.018863813805068,6.908703357378001,9.89958570020125,3.599851720139461,5.7109783092431945
214,8.857123693569212,6.919081271988883,6.974037595322688,6.908612387055546,10.519878330020148,3.6031178917142106,5.705737494801659
215,10.219232209514303,6.907755278982137,6.913949973963643,6.90875477931522,9.457388869655594,3.5538160216526165,5.710685358462202
216,8.568760870400359,6.919674393631824,6.907755278982137,6.907755278982137,9.085981400922595,3.402622406132315,5.706954859451507
217,11.047655374066442,6.907755278982137,6.907755278982137,6.907755278982137,6.886378259981492,3.4483691096763947,5.712442587367473
218,11.621778254686454,6.907755278982137,6.907755278982137,6.907755278982137,8.771650307388107,3.4946524765781937,5.716256422563596
219,8.540890935909673,6.97597856068931,7.136535797300321,6.908539497801706,11.411767041476992,3.4018565304058836,5.709865382193977
220,8.336791655302315,6.918256955634493,6.916272348508821,6.908202758072408,8.983315460419279,3.355220798030229,5.70851665397093
221,10.511424540296344,6.907755278982137,6.91647467243833,6.90875477931522,8.478944778226113,3.375021855573607,5.707032651547681
222,10.31307958553231,6.907755278982137,6.907790865450288,6.90875477931522,8.200629196121689,3.3711568212541785,5.706103253993334
223,10.101965117282257,6.907755278982137,6.907755278982137,6.907755278982137,8.72341063699636,3.3848549067822917,5.706560114753085
224,10.562394324902435,6.907755278982137,6.907755278982137,6.907755278982137,8.145007112256684,3.326715102041569,5.706632365333936
225,11.24183727129152,6.907755278982137,6.907755278982137,6.907755278982137,7.628572975237843,3.3267933663037628,5.707216118607953
226,8.904185039339497,6.922898443653571,7.083189507006971,6.908681145976518,10.639719006732149,3.427860177642442,5.709896313639464
227,10.25924508957772,6.907755278982137,6.907755278982137,6.907755278982137,7.950775608632012,3.368925263280092,5.706883244104563
228,11.366950150033583,6.907755278982137,6.907755278982137,6.907755278982137,7.699075763963311,3.342012415861637,5.7077438460968075
229,10.820580950710308,6.9146943110157135,6.907755278982137,6.907755278982137,7.673091856692957,3.3921712778412747,5.708320896963465
230,6.260789687975626,6.932893021717159,6.9119059470383295,6.907895711537506,8.817251190188514,3.063503851510845,5.677459546155346
231,5.85325104517479,6.907755278982137,6.907755278982137,6.907755278982137,8.188447928692177,3.0906307513706817,5.6749193199319725
232,6.691724635934938,6.907755278982137,6.907755278982137,6.907755278982137,9.144482645069191,3.067948510007085,5.697761601696267
233,10.169287652530924,6.909114415946631,6.908075611116209,6.90794591480322,8.024931879530664,3.3208726697574966,5.704950857897261
234,10.973779134654375,6.907755278982137,6.907755278982137,6.907755278982137,8.670287153113506,3.404398323374366,5.705145452283382
