asdf_id,map_pf_incidence_rate.2012.mean,map_pf_incidence_rate.2012.min,map_pf_incidence_rate.2012.max,map_pf_incidence_rate.2012.count,map_pf_incidence_rate.2013.mean,map_pf_incidence_rate.2013.min,map_pf_incidence_rate.2013.max,map_pf_incidence_rate.2013.count,map_pf_incidence_rate.2014.mean,map_pf_incidence_rate.2014.min,map_pf_incidence_rate.2014.max,map_pf_incidence_rate.2014.count,map_pf_incidence_rate.2015.mean,map_pf_incidence_rate.2015.min,map_pf_incidence_rate.2015.max,map_pf_incidence_rate.2015.count,map_pf_incidence_rate.2016.mean,map_pf_incidence_rate.2016.min,map_pf_incidence_rate.2016.max,map_pf_incidence_rate.2016.count,map_pf_incidence_rate.2017.mean,map_pf_incidence_rate.2017.min,map_pf_incidence_rate.2017.max,map_pf_incidence_rate.2017.count,map_pf_incidence_rate.2018.mean,map_pf_incidence_rate.2018.min,map_pf_incidence_rate.2018.max,map_pf_incidence_rate.2018.count,map_pf_incidence_rate.2019.mean,map_pf_incidence_rate.2019.min,map_pf_incidence_rate.2019.max,map_pf_incidence_rate.2019.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
218,0.00164058722049,0.0,0.0167864896357,1203.64001465,0.00589001442707,0.0,0.0575272403657,1203.64001465,0.00214938097037,0.0,0.0428206399083,1203.64001465,0.000630978647651,0.0,0.0281782224774,1203.64001465,7.58400022488e-05,0.0,0.00416124612093,1203.64001465,7.18692090483e-05,0.0,0.00372956693172,1203.64001465,0.0,0.0,0.0,1203.64001465,0.000216366722713,0.0,0.0120639819652,1203.64001465,ADM3,218,218,BOL,BOL-ADM3-33444609B10458910,Exaltación,ADM3
219,0.000633102850939,5.31021723873e-05,0.00563577748835,622.900024414,0.002440810935,0.000266813469352,0.0211067404598,622.900024414,0.000490971305668,2.43039667112e-05,0.00846360065043,622.900024414,5.24720409227e-05,6.53859899558e-07,0.00211325194687,622.900024414,4.77953394644e-06,4.49136727809e-08,0.000217282562517,622.900024414,4.22016763451e-06,4.16702370387e-08,0.000187412326341,622.900024414,0.0,0.0,0.0,622.900024414,1.3618845577e-05,1.10715909329e-07,0.000640435435344,622.900024414,ADM3,219,219,BOL,BOL-ADM3-33444609B93314585,Riberalta,ADM3
220,5.14028668538e-05,0.0,0.000256049126619,54.2200012207,0.00026109833813,0.0,0.00105665693991,54.2200012207,2.0998930548e-05,4.61580611955e-06,0.000128870990011,54.2200012207,7.70328894982e-07,0.0,7.07287335899e-06,54.2200012207,5.62671780541e-08,0.0,5.84418671679e-07,54.2200012207,4.94489567147e-08,0.0,4.81215067794e-07,54.2200012207,0.0,0.0,0.0,54.2200012207,1.60103443723e-07,2.55254182235e-08,1.59570663527e-06,54.2200012207,ADM3,220,220,BOL,BOL-ADM3-33444609B95419155,Porvenir,ADM3
221,0.00011442567366,0.0,0.00064378103707,257.739990234,0.000525529543565,0.0,0.00243112212047,257.739990234,4.8799508498e-05,0.0,0.000406952109188,257.739990234,2.70392818005e-06,0.0,0.000338170444593,257.739990234,1.76427688489e-07,0.0,2.0445681912e-06,257.739990234,1.37966338318e-07,0.0,1.73229841494e-06,257.739990234,1.52799380496e-09,0.0,7.33386116281e-07,257.739990234,4.80651951625e-07,0.0,4.06591134379e-05,257.739990234,ADM3,221,221,BOL,BOL-ADM3-33444609B83803279,Bella Flor,ADM3
222,0.000731856318896,0.000113675603643,0.00379671435803,132.759994507,0.00287272207593,0.000509698176757,0.0159096457064,132.759994507,0.000520622464605,4.2515766836e-05,0.00656376639381,132.759994507,5.31197096284e-05,1.33347032261e-06,0.00179291609675,132.759994507,4.90938449382e-06,1.03762765491e-07,0.00018590829859,132.759994507,4.1551250376e-06,8.90619205052e-08,0.000152381689986,132.759994507,0.0,0.0,0.0,132.759994507,1.34043424793e-05,2.49991728651e-07,0.000536934414413,132.759994507,ADM3,222,222,BOL,BOL-ADM3-33444609B11509981,San Pedro,ADM3
223,0.000174510707141,4.78571200802e-05,0.000854107900523,257.059997559,0.000776546056458,0.000237036132603,0.00349540496245,257.059997559,9.93704787667e-05,1.58977381943e-05,0.00103701045737,257.059997559,6.76913623588e-06,3.81447733844e-07,0.000189327081898,257.059997559,6.1015068352e-07,2.79419012372e-08,1.86182460311e-05,257.059997559,5.31271629291e-07,2.5318438901e-08,1.54746849148e-05,257.059997559,0.0,0.0,0.0,257.059997559,1.61013205232e-06,6.80793803554e-08,5.14206913067e-05,257.059997559,ADM3,223,223,BOL,BOL-ADM3-33444609B55981723,Puerto Rico,ADM3
224,0.000284645787562,0.0,0.000854107900523,214.900009155,0.00116388850356,5.94757766521e-05,0.0032512655016,214.900009155,0.000124973567581,3.04725199385e-05,0.000512530270498,214.900009155,6.00079258042e-06,8.66615550876e-07,7.71993582021e-05,214.900009155,4.87357629146e-07,0.0,3.52533470505e-06,214.900009155,4.10128933822e-07,0.0,3.01247496282e-06,214.900009155,0.0,0.0,0.0,214.900009155,1.27598162561e-06,1.7041149647e-07,9.14887186809e-06,214.900009155,ADM3,224,224,BOL,BOL-ADM3-33444609B45825141,Santa Rosa,ADM3
225,0.000893636908591,0.0,0.00224149669521,263.260009766,0.00312685427405,0.0,0.00703115435317,263.260009766,0.000449822883855,0.0,0.0013389561791,263.260009766,3.21929719715e-05,4.80440621686e-06,0.000301439024042,263.260009766,2.66588398296e-06,0.0,1.44828491102e-05,263.260009766,2.1045604922e-06,0.0,1.05494509626e-05,263.260009766,0.0,0.0,0.0,263.260009766,7.25713694523e-06,1.01059390545e-06,3.83196638722e-05,263.260009766,ADM3,225,225,BOL,BOL-ADM3-33444609B53699713,Ingavi,ADM3
226,0.00302652608698,4.52420465535e-07,0.0501325391233,318.989990234,0.0102584406398,4.04280143584e-07,0.145001173019,318.989990234,0.00389700596499,2.46166314355e-06,0.146915078163,318.989990234,0.00135466935822,4.36817663285e-06,0.146458625793,318.989990234,0.000244768829757,2.05167270906e-06,0.0284748692065,318.989990234,0.000232935380602,1.90562957414e-06,0.0259476024657,318.989990234,6.01156934174e-05,0.0,0.00252680643462,318.989990234,0.000600841017299,4.85949794893e-06,0.0780503377318,318.989990234,ADM3,226,226,BOL,BOL-ADM3-33444609B93580112,Guayaramerín,ADM3
227,0.00144627514357,0.000549863674678,0.0137756085023,139.5,0.00507932222792,0.00210466026329,0.047443356365,139.5,0.00111552017394,0.00026201311266,0.0265881977975,139.5,0.00017098815566,1.26901550175e-05,0.0116991400719,139.5,1.71927253419e-05,9.91332512967e-07,0.00143585703336,139.5,1.49228936495e-05,8.44970372782e-07,0.00125894555822,139.5,0.0,0.0,0.0,139.5,4.93404755894e-05,2.63793822342e-06,0.00423587905243,139.5,ADM3,227,227,BOL,BOL-ADM3-33444609B33507653,Villa Nueva,ADM3
228,0.0031233771181,1.52007345378e-07,0.0133295599371,318.089996338,0.00881132965439,1.11993877283e-07,0.0323884524405,318.089996338,0.00182781820434,7.44909755213e-07,0.00986757595092,318.089996338,0.000217891686439,8.5341207523e-07,0.00174981041346,318.089996338,2.43362779917e-05,1.41777900353e-06,0.000661401485559,318.089996338,1.98261853863e-05,1.1914114566e-06,0.000934551935643,318.089996338,2.94723512601e-06,0.0,0.000712031556759,318.089996338,5.91087083705e-05,3.79353241442e-06,0.000738679082133,318.089996338,ADM3,228,228,BOL,BOL-ADM3-33444609B15181859,Santos Mercado,ADM3
229,0.00474913456544,1.06363495433e-06,0.0329600311816,177.320007324,0.0134274281243,7.87511737599e-07,0.0953955054283,177.320007324,0.00406704725903,2.90209163722e-06,0.0660825818777,177.320007324,0.00102354807359,3.92095626012e-06,0.039818264544,177.320007324,0.000180296210267,0.0,0.00597037374973,177.320007324,0.00019460179243,5.30151282874e-06,0.00741974683478,177.320007324,7.65085249576e-05,0.0,0.00640331767499,177.320007324,0.000419771562594,0.0,0.0169271957129,177.320007324,ADM3,229,229,BOL,BOL-ADM3-33444609B91423379,Nueva Esperanza,ADM3
230,0.0,0.0,0.0,5.39000034332,0.0,0.0,0.0,5.39000034332,0.0,0.0,0.0,5.39000034332,0.0,0.0,0.0,5.39000034332,0.0,0.0,0.0,5.39000034332,0.0,0.0,0.0,5.39000034332,0.0,0.0,0.0,5.39000034332,0.0,0.0,0.0,5.39000034332,ADM3,230,230,BOL,BOL-ADM3-33444609B41664570,Santiago de Huata,ADM3
231,0.0,0.0,0.0,4.81000041962,0.0,0.0,0.0,4.81000041962,0.0,0.0,0.0,4.81000041962,0.0,0.0,0.0,4.81000041962,0.0,0.0,0.0,4.81000041962,0.0,0.0,0.0,4.81000041962,0.0,0.0,0.0,4.81000041962,0.0,0.0,0.0,4.81000041962,ADM3,231,231,BOL,BOL-ADM3-33444609B7909722,Puerto Pérez,ADM3
232,0.0,0.0,0.0,14.0200004578,0.0,0.0,0.0,14.0200004578,0.0,0.0,0.0,14.0200004578,0.0,0.0,0.0,14.0200004578,0.0,0.0,0.0,14.0200004578,0.0,0.0,0.0,14.0200004578,0.0,0.0,0.0,14.0200004578,0.0,0.0,0.0,14.0200004578,ADM3,232,232,BOL,BOL-ADM3-33444609B27408509,Chuquihuta Ayllu Jucumani,ADM3
233,6.0270263551e-05,0.0,0.000200744005269,121.790008545,0.000298165657151,0.0,0.000908745627385,121.790008545,2.28415661593e-05,0.0,9.67086743913e-05,121.790008545,7.52068637602e-07,0.0,4.96056554766e-06,121.790008545,5.67045668157e-08,0.0,4.04718406344e-07,121.790008545,4.80008953754e-08,0.0,3.32731985964e-07,121.790008545,8.07942263837e-11,0.0,7.66196173174e-09,121.790008545,1.51742277269e-07,0.0,1.12250825168e-06,121.790008545,ADM3,233,233,BOL,BOL-ADM3-33444609B21368266,Bolpebra,ADM3
234,7.30784732774e-05,1.85802442876e-10,0.000340614788001,570.08001709,0.000332135007817,7.31794225217e-09,0.00155452557374,570.08001709,3.27259582601e-05,0.0,0.000376931129722,570.08001709,1.45949480892e-06,0.0,5.49928117834e-05,570.08001709,1.21546509345e-07,0.0,5.4002230172e-06,570.08001709,1.09072661056e-07,0.0,4.53200846096e-06,570.08001709,9.37920945404e-12,0.0,4.98538943461e-09,570.08001709,3.17820922814e-07,0.0,1.43660918184e-05,570.08001709,ADM3,234,234,BOL,BOL-ADM3-33444609B21491486,Filadelfia,ADM3
235,2.59698453814e-05,9.33369210543e-06,0.00012733991025,53.3600006104,0.000142532040224,6.01986830588e-05,0.000504745228682,53.3600006104,0.0,0.0,0.0,53.3600006104,0.0,0.0,0.0,53.3600006104,0.0,0.0,0.0,53.3600006104,0.0,0.0,0.0,53.3600006104,0.0,0.0,0.0,53.3600006104,0.0,0.0,0.0,53.3600006104,ADM3,235,235,BOL,BOL-ADM3-33444609B19655093,Alto Beni,ADM3
236,1.34257404528e-05,2.67312498181e-06,6.48323693895e-05,78.1600036621,8.07992326066e-05,2.35078041442e-05,0.000267299299594,78.1600036621,0.0,0.0,0.0,78.1600036621,0.0,0.0,0.0,78.1600036621,0.0,0.0,0.0,78.1600036621,0.0,0.0,0.0,78.1600036621,0.0,0.0,0.0,78.1600036621,0.0,0.0,0.0,78.1600036621,ADM3,236,236,BOL,BOL-ADM3-33444609B96037932,Caranavi,ADM3
237,0.0,0.0,0.0,10.1500005722,0.0,0.0,0.0,10.1500005722,0.0,0.0,0.0,10.1500005722,0.0,0.0,0.0,10.1500005722,0.0,0.0,0.0,10.1500005722,0.0,0.0,0.0,10.1500005722,0.0,0.0,0.0,10.1500005722,0.0,0.0,0.0,10.1500005722,ADM3,237,237,BOL,BOL-ADM3-33444609B8469227,Huarina,ADM3
238,0.0,0.0,0.0,35.5200004578,0.0,0.0,0.0,35.5200004578,0.0,0.0,0.0,35.5200004578,0.0,0.0,0.0,35.5200004578,0.0,0.0,0.0,35.5200004578,0.0,0.0,0.0,35.5200004578,0.0,0.0,0.0,35.5200004578,0.0,0.0,0.0,35.5200004578,ADM3,238,238,BOL,BOL-ADM3-33444609B76614989,Bolivar,ADM3
239,0.0,0.0,0.0,4.44000005722,0.0,0.0,0.0,4.44000005722,0.0,0.0,0.0,4.44000005722,0.0,0.0,0.0,4.44000005722,0.0,0.0,0.0,4.44000005722,0.0,0.0,0.0,4.44000005722,0.0,0.0,0.0,4.44000005722,0.0,0.0,0.0,4.44000005722,ADM3,239,239,BOL,BOL-ADM3-33444609B43692068,Chua Cocani,ADM3
240,0.0,0.0,0.0,15.2299995422,0.0,0.0,0.0,15.2299995422,0.0,0.0,0.0,15.2299995422,0.0,0.0,0.0,15.2299995422,0.0,0.0,0.0,15.2299995422,0.0,0.0,0.0,15.2299995422,0.0,0.0,0.0,15.2299995422,0.0,0.0,0.0,15.2299995422,ADM3,240,240,BOL,BOL-ADM3-33444609B78666461,Humanata,ADM3
241,3.13388045038e-07,0.0,8.76180711202e-05,194.959991455,0.0,0.0,0.0,194.959991455,1.3087535254e-07,0.0,3.17702142638e-05,194.959991455,3.75736926161e-09,0.0,1.04719094907e-06,194.959991455,2.34618075565e-10,0.0,6.59930492475e-08,194.959991455,1.34762247103e-10,0.0,4.59755646887e-08,194.959991455,0.0,0.0,0.0,194.959991455,5.43519828903e-10,0.0,1.72189501768e-07,194.959991455,ADM3,241,241,BOL,BOL-ADM3-33444609B92881157,Villa Vaca Guzmán,ADM3
242,0.0,0.0,0.0,40.8499984741,0.0,0.0,0.0,40.8499984741,0.0,0.0,0.0,40.8499984741,0.0,0.0,0.0,40.8499984741,0.0,0.0,0.0,40.8499984741,0.0,0.0,0.0,40.8499984741,0.0,0.0,0.0,40.8499984741,0.0,0.0,0.0,40.8499984741,ADM3,242,242,BOL,BOL-ADM3-33444609B42689736,Batallas,ADM3
243,2.18983109319e-08,0.0,1.1745685697e-05,85.9400024414,0.0,0.0,0.0,85.9400024414,1.34611550373e-08,0.0,7.22021422916e-06,85.9400024414,6.77867728358e-10,0.0,3.63590658026e-07,85.9400024414,5.05008572133e-11,0.0,2.70873492525e-08,85.9400024414,2.39834115904e-11,0.0,1.28640795793e-08,85.9400024414,0.0,0.0,0.0,85.9400024414,1.04025402856e-10,0.0,5.57965265102e-08,85.9400024414,ADM3,243,243,BOL,BOL-ADM3-33444609B75760336,Padilla,ADM3
244,3.00962545343e-07,0.0,5.94788580202e-05,63.6500015259,2.60408549677e-06,0.0,0.00044130513561,63.6500015259,1.20081370744e-07,0.0,2.83768549707e-05,63.6500015259,4.98006283183e-09,0.0,1.52572988554e-06,63.6500015259,3.80177351069e-10,0.0,1.22918109469e-07,63.6500015259,2.16585348918e-10,0.0,6.77963001294e-08,63.6500015259,0.0,0.0,0.0,63.6500015259,9.16107531328e-10,0.0,2.89232133355e-07,63.6500015259,ADM3,244,244,BOL,BOL-ADM3-33444609B69980236,Mojocoya,ADM3
245,1.23205581897e-05,0.0,0.000115123897558,35.7100028992,1.11754036686e-06,0.0,0.000265799317276,35.7100028992,6.02673516746e-06,0.0,6.23482483206e-05,35.7100028992,3.20115847007e-07,0.0,4.40923122369e-06,35.7100028992,2.6847988394e-08,0.0,3.9111793626e-07,35.7100028992,1.59782211615e-08,0.0,2.22533415695e-07,35.7100028992,0.0,0.0,0.0,35.7100028992,6.17465050914e-08,0.0,8.80751485965e-07,35.7100028992,ADM3,245,245,BOL,BOL-ADM3-33444609B51772236,Pucará,ADM3
246,1.42060296775e-06,0.0,0.000115123897558,88.6199951172,7.47392400305e-07,0.0,0.000509490782861,88.6199951172,7.48870050473e-07,0.0,6.23482483206e-05,88.6199951172,4.74408847193e-08,0.0,4.40923122369e-06,88.6199951172,4.08892360779e-09,0.0,3.9111793626e-07,88.6199951172,2.33561863428e-09,0.0,2.22533415695e-07,88.6199951172,0.0,0.0,0.0,88.6199951172,9.17074331378e-09,0.0,8.80751485965e-07,88.6199951172,ADM3,246,246,BOL,BOL-ADM3-33444609B69127220,Villa Serrano,ADM3
247,4.87180005352e-07,0.0,5.99899321969e-05,402.630004883,0.0,0.0,0.0,402.630004883,2.15028052964e-07,0.0,2.43279082497e-05,402.630004883,6.18111429326e-09,0.0,8.76774834069e-07,402.630004883,3.79250444153e-10,0.0,5.68979530158e-08,402.630004883,2.55243661913e-10,0.0,3.67022821024e-08,402.630004883,0.0,0.0,0.0,402.630004883,9.32385232263e-10,0.0,1.37620531859e-07,402.630004883,ADM3,247,247,BOL,BOL-ADM3-33444609B12353677,Macharetí,ADM3
248,1.46345857048e-05,0.0,3.19871105603e-05,83.6199951172,0.0,0.0,0.0,83.6199951172,6.16635009308e-06,0.0,1.60914023581e-05,83.6199951172,1.74654434457e-07,0.0,6.66734649712e-07,83.6199951172,1.08705740177e-08,0.0,4.60932731983e-08,83.6199951172,7.00700626193e-09,0.0,2.7305583572e-08,83.6199951172,0.0,0.0,0.0,83.6199951172,2.61637897498e-08,0.0,1.05791500005e-07,83.6199951172,ADM3,248,248,BOL,BOL-ADM3-33444609B47604355,Boyuibe,ADM3
249,7.79693812185e-06,0.0,2.52582776739e-05,46.0499992371,0.0,0.0,0.0,46.0499992371,3.49469014891e-06,0.0,1.2772723494e-05,46.0499992371,9.58300213199e-08,0.0,5.38151368801e-07,46.0499992371,5.91952669226e-09,0.0,3.74835309458e-08,46.0499992371,3.686122212e-09,0.0,2.59475019249e-08,46.0499992371,0.0,0.0,0.0,46.0499992371,1.41706997857e-08,0.0,9.38495077207e-08,46.0499992371,ADM3,249,249,BOL,BOL-ADM3-33444609B96934473,Cuevo,ADM3
250,7.29405004497e-06,2.52265294876e-06,2.74174217338e-05,52.3799972534,0.0,0.0,0.0,52.3799972534,2.80285601799e-06,9.10518849651e-07,8.12864436739e-06,52.3799972534,6.40145796846e-08,1.45217819991e-08,1.87323109913e-07,52.3799972534,3.78703938027e-09,7.6021933193e-10,1.15039755499e-08,52.3799972534,2.17206217909e-09,4.1626227465e-10,7.48417772201e-09,52.3799972534,0.0,0.0,0.0,52.3799972534,8.72898238373e-09,1.72872927084e-09,2.77639138346e-08,52.3799972534,ADM3,250,250,BOL,BOL-ADM3-33444609B99493244,Camiri,ADM3
251,2.56140935085e-05,0.0,0.000283530360321,353.789978027,0.000169147732416,0.0,0.00134734204039,353.789978027,2.39158192797e-05,0.0,0.000256814440945,353.789978027,1.69269792841e-06,0.0,2.48496453423e-05,353.789978027,1.4145365852e-07,0.0,2.28340581998e-06,353.789978027,1.44294645948e-07,0.0,2.37999188357e-06,353.789978027,0.0,0.0,0.0,353.789978027,3.8930292257e-07,0.0,6.2806088863e-06,353.789978027,ADM3,251,251,BOL,BOL-ADM3-33444609B83608870,Cocapata,ADM3
252,4.08232096403e-06,0.0,4.26661135862e-05,164.680007935,6.22893569785e-08,0.0,0.000265799317276,164.680007935,2.27396879341e-06,0.0,2.10010912269e-05,164.680007935,8.72370466383e-08,0.0,1.51111112245e-06,164.680007935,6.08217930487e-09,0.0,1.25757864566e-07,164.680007935,3.29557361317e-09,0.0,5.90827227143e-08,164.680007935,0.0,0.0,0.0,164.680007935,1.34736398562e-08,0.0,2.58054399183e-07,164.680007935,ADM3,252,252,BOL,BOL-ADM3-33444609B53201147,Vallegrande,ADM3
253,3.90967174456e-06,0.0,7.84616986493e-06,146.86000061,0.0,0.0,0.0,146.86000061,1.57470369665e-06,0.0,4.7430662562e-06,146.86000061,3.25709613492e-08,0.0,1.87206481428e-07,146.86000061,1.87047372747e-09,0.0,1.25002710405e-08,146.86000061,1.10009137414e-09,0.0,8.37726510383e-09,146.86000061,0.0,0.0,0.0,146.86000061,4.32275915957e-09,0.0,2.92182011918e-08,146.86000061,ADM3,253,253,BOL,BOL-ADM3-33444609B32904525,Gutiérrez,ADM3
254,3.37779971015e-08,0.0,5.51799439563e-06,87.439994812,3.83392952606e-07,0.0,6.26487890258e-05,87.439994812,7.68907372902e-09,0.0,1.3843563238e-06,87.439994812,8.87052394426e-11,0.0,1.90165589942e-08,87.439994812,4.04208251102e-12,0.0,9.28878640671e-10,87.439994812,2.88963527694e-12,0.0,6.58118670671e-10,87.439994812,0.0,0.0,0.0,87.439994812,1.21736448192e-11,0.0,2.75400524608e-09,87.439994812,ADM3,254,254,BOL,BOL-ADM3-33444609B61390228,Sucre,ADM3
255,1.28504398983e-07,0.0,1.25876877064e-05,69.4199981689,1.3886219666e-06,0.0,0.000120885903016,69.4199981689,3.67627098522e-08,0.0,4.0699010242e-06,69.4199981689,5.52287202608e-10,0.0,9.22005227721e-08,69.4199981689,2.82824744761e-11,0.0,5.59832979974e-09,69.4199981689,1.82079019004e-11,0.0,3.73259467779e-09,69.4199981689,0.0,0.0,0.0,69.4199981689,7.69484830348e-11,0.0,1.50002215094e-08,69.4199981689,ADM3,255,255,BOL,BOL-ADM3-33444609B90222474,Presto,ADM3
256,2.26924679087e-06,0.0,8.38583309815e-06,57.9899978638,0.0,0.0,0.0,57.9899978638,1.27027275588e-06,0.0,5.47492572878e-06,57.9899978638,3.65787176528e-08,0.0,2.05679000942e-07,57.9899978638,2.2366839483e-09,0.0,1.42753933119e-08,57.9899978638,1.25094414163e-09,0.0,7.31177207669e-09,57.9899978638,0.0,0.0,0.0,57.9899978638,5.08913880783e-09,0.0,3.06505150149e-08,57.9899978638,ADM3,256,256,BOL,BOL-ADM3-33444609B25796587,Postrervalle,ADM3
257,6.80524253388e-07,0.0,1.73813600668e-06,21.1399993896,0.0,0.0,0.0,21.1399993896,3.51318987422e-07,0.0,9.56461349233e-07,21.1399993896,4.62818157618e-09,0.0,1.79130630329e-08,21.1399993896,1.95118978537e-10,0.0,8.72201866287e-10,21.1399993896,1.36697277505e-10,0.0,6.23661899901e-10,21.1399993896,0.0,0.0,0.0,21.1399993896,5.61830796035e-10,0.0,2.68995292707e-09,21.1399993896,ADM3,257,257,BOL,BOL-ADM3-33444609B52561385,Trigal,ADM3
258,6.53462561498e-07,1.76201425006e-07,2.12803956856e-06,15.4299993515,0.0,0.0,0.0,15.4299993515,3.75928568468e-07,8.64559766001e-08,1.75770787791e-06,15.4299993515,6.066087453e-09,7.67454988448e-10,5.32473336534e-08,15.4299993515,2.73866876862e-10,2.8705975097e-11,2.7353437293e-09,15.4299993515,1.95141036713e-10,2.01384690174e-11,2.00436955922e-09,15.4299993515,0.0,0.0,0.0,15.4299993515,8.09648685169e-10,8.03120625559e-11,7.45477812814e-09,15.4299993515,ADM3,258,258,BOL,BOL-ADM3-33444609B67865308,Quirusillas,ADM3
259,4.97208509919e-06,4.17614359094e-07,2.75435795629e-05,252.769989014,0.0,0.0,0.0,252.769989014,3.4410874987e-06,1.26269142697e-07,3.77369797206e-05,252.769989014,1.42384376201e-07,8.8223062189e-10,2.55607892541e-06,252.769989014,9.5495279927e-09,3.50306068875e-11,1.66918866285e-07,252.769989014,7.0800746209e-09,2.47477403154e-11,1.28452910531e-07,252.769989014,0.0,0.0,0.0,252.769989014,2.52562537607e-08,8.36500937962e-11,4.68405119136e-07,252.769989014,ADM3,259,259,BOL,BOL-ADM3-33444609B3158247,Cabezas,ADM3
260,6.77076500672e-06,1.06133347799e-06,2.44331531576e-05,31.9200000763,0.0,0.0,0.0,31.9200000763,4.68085575079e-06,2.72834142834e-07,3.60691592505e-05,31.9200000763,1.44545727202e-07,2.11140660511e-09,2.41170141635e-06,31.9200000763,8.12048800876e-09,8.72358296711e-11,1.59071106509e-07,31.9200000763,6.14143937551e-09,6.37562155847e-11,1.27570956465e-07,31.9200000763,0.0,0.0,0.0,31.9200000763,2.21711212702e-08,2.1777903092e-10,4.2529902089e-07,31.9200000763,ADM3,260,260,BOL,BOL-ADM3-33444609B36360155,Cotoca,ADM3
261,0.00103915453583,5.5893501667e-06,0.0230555571616,483.209991455,0.000120988631281,0.0,0.0148205338046,483.209991455,0.00196142807349,3.04005084217e-06,0.0814472436905,483.209991455,0.000925373092416,5.40622728806e-08,0.0774464607239,483.209991455,0.000134757831463,2.69767741479e-09,0.0133119588718,483.209991455,0.000127553058481,2.08017270076e-09,0.0124433916062,483.209991455,0.0,0.0,0.0,483.209991455,0.000392730030345,7.43402139847e-09,0.03788857162,483.209991455,ADM3,261,261,BOL,BOL-ADM3-33444609B82294182,Yapacaní,ADM3
262,2.03328194903e-05,2.22845096687e-06,6.91734239808e-05,223.050018311,0.0,0.0,0.0,223.050018311,1.92521809809e-05,1.49820891693e-06,6.62389065837e-05,223.050018311,8.83320459591e-07,2.44447377895e-08,4.678726782e-06,223.050018311,4.95911660967e-08,6.7055139219e-10,3.18193087878e-07,223.050018311,4.06892509581e-08,4.71555960946e-10,2.63154760205e-07,223.050018311,0.0,0.0,0.0,223.050018311,1.392431938e-07,2.2200818961e-09,8.97692416402e-07,223.050018311,ADM3,262,262,BOL,BOL-ADM3-33444609B81436946,Cuatro Cañadas,ADM3
263,1.52467404446e-05,4.19850857725e-06,3.99783421017e-05,26.6499977112,0.0,0.0,0.0,26.6499977112,1.11665940986e-05,3.02820603792e-06,3.47838977177e-05,26.6499977112,3.76435638391e-07,6.82757885784e-08,1.68431859038e-06,26.6499977112,1.69364045186e-08,1.9639851967e-09,8.5903430147e-08,26.6499977112,1.40880021748e-08,1.84521919966e-09,7.39070955547e-08,26.6499977112,0.0,0.0,0.0,26.6499977112,4.98249285861e-08,6.01411143109e-09,2.52096100439e-07,26.6499977112,ADM3,263,263,BOL,BOL-ADM3-33444609B34841445,San Ramón,ADM3
264,2.16585565615e-05,5.66362450627e-06,9.81224293355e-05,114.269996643,0.0,0.0,0.0,114.269996643,1.85208742804e-05,3.49254150933e-06,8.91245799721e-05,114.269996643,7.84787061621e-07,7.18900849961e-08,5.27562133357e-06,114.269996643,3.4194492525e-08,2.2655541887e-09,2.74428543889e-07,114.269996643,3.02233755329e-08,1.92128002396e-09,2.44477803335e-07,114.269996643,0.0,0.0,0.0,114.269996643,1.05749045112e-07,7.13525860618e-09,8.49908019518e-07,114.269996643,ADM3,264,264,BOL,BOL-ADM3-33444609B57224915,San Javier,ADM3
265,1.99712483865e-05,3.32833269567e-06,0.000121760975162,476.690032959,0.0,0.0,0.0,476.690032959,1.17836785786e-05,1.71958697592e-06,0.000109675900603,476.690032959,3.76914356915e-07,2.48470222175e-08,7.03912292011e-06,476.690032959,1.64013178171e-08,7.72626018719e-10,3.81474364985e-07,476.690032959,1.34539271073e-08,5.85962889321e-10,3.32133225811e-07,476.690032959,0.0,0.0,0.0,476.690032959,4.86864449075e-08,2.07782635542e-09,1.14892179681e-06,476.690032959,ADM3,265,265,BOL,BOL-ADM3-33444609B78704867,San Miguel,ADM3
266,0.000921883517106,0.0,0.00894690398127,557.109985352,0.00404440977772,0.0,0.03396397084,557.109985352,0.00135730692961,0.0,0.018653428182,557.109985352,0.000317790050554,0.0,0.00743338884786,557.109985352,3.4848910525e-05,0.0,0.000984968151897,557.109985352,3.27023297877e-05,0.0,0.000883987231646,557.109985352,0.0,0.0,0.0,557.109985352,0.000101931205008,0.0,0.00278755137697,557.109985352,ADM3,266,266,BOL,BOL-ADM3-33444609B25395901,Villa Tunari,ADM3
267,0.00153181719954,7.73494102759e-05,0.00492512341589,145.760009766,0.00658484731855,0.0,0.0216235406697,145.760009766,0.00210556300424,6.62084275973e-05,0.0100014349446,145.760009766,0.000420169454965,3.44914633388e-06,0.00320164044388,145.760009766,4.33868495706e-05,2.16145380705e-07,0.000375924340915,145.760009766,4.06981054606e-05,2.0444960569e-07,0.000355632451829,145.760009766,0.0,0.0,0.0,145.760009766,0.0001259159908,5.8778687162e-07,0.00110119837336,145.760009766,ADM3,267,267,BOL,BOL-ADM3-33444609B24552917,Chimoré,ADM3
