asdf_id,ltdr_avhrr_ndvi_v5_yearly.2012.max,ltdr_avhrr_ndvi_v5_yearly.2012.mean,ltdr_avhrr_ndvi_v5_yearly.2012.min,ltdr_avhrr_ndvi_v5_yearly.2012.count,ltdr_avhrr_ndvi_v5_yearly.2013.max,ltdr_avhrr_ndvi_v5_yearly.2013.mean,ltdr_avhrr_ndvi_v5_yearly.2013.min,ltdr_avhrr_ndvi_v5_yearly.2013.count,ltdr_avhrr_ndvi_v5_yearly.2014.max,ltdr_avhrr_ndvi_v5_yearly.2014.mean,ltdr_avhrr_ndvi_v5_yearly.2014.min,ltdr_avhrr_ndvi_v5_yearly.2014.count,ltdr_avhrr_ndvi_v5_yearly.2015.max,ltdr_avhrr_ndvi_v5_yearly.2015.mean,ltdr_avhrr_ndvi_v5_yearly.2015.min,ltdr_avhrr_ndvi_v5_yearly.2015.count,ltdr_avhrr_ndvi_v5_yearly.2016.max,ltdr_avhrr_ndvi_v5_yearly.2016.mean,ltdr_avhrr_ndvi_v5_yearly.2016.min,ltdr_avhrr_ndvi_v5_yearly.2016.count,ltdr_avhrr_ndvi_v5_yearly.2017.max,ltdr_avhrr_ndvi_v5_yearly.2017.mean,ltdr_avhrr_ndvi_v5_yearly.2017.min,ltdr_avhrr_ndvi_v5_yearly.2017.count,ltdr_avhrr_ndvi_v5_yearly.2018.max,ltdr_avhrr_ndvi_v5_yearly.2018.mean,ltdr_avhrr_ndvi_v5_yearly.2018.min,ltdr_avhrr_ndvi_v5_yearly.2018.count,ltdr_avhrr_ndvi_v5_yearly.2019.max,ltdr_avhrr_ndvi_v5_yearly.2019.mean,ltdr_avhrr_ndvi_v5_yearly.2019.min,ltdr_avhrr_ndvi_v5_yearly.2019.count,ltdr_avhrr_ndvi_v5_yearly.2020.max,ltdr_avhrr_ndvi_v5_yearly.2020.mean,ltdr_avhrr_ndvi_v5_yearly.2020.min,ltdr_avhrr_ndvi_v5_yearly.2020.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
46,2401.66666667,1871.04059256,1121.91666667,287.460021973,2467.83333333,1872.0200003,1110.08333333,287.460021973,2471.08333333,1833.13706093,1156.16666667,287.460021973,2313.33333333,1815.87074208,1203.63636364,287.460021973,2893.33333333,1762.42163759,1248.5,287.460021973,2340.5,1903.24308659,1347.58333333,287.460021973,3371.08333333,2125.20375376,1469.75,287.460021973,3358.25,1742.69746819,953.0,287.460021973,3910.0,1701.02728023,327.5,287.460021973,ADM3,46,46,BOL,BOL-ADM3-33444609B79735413,Tomave,ADM3
47,2459.08333333,2023.982698,1438.08333333,39.4000053406,2478.83333333,2029.86420598,1513.5,39.4000053406,2471.25,1984.66099584,1413.5,39.4000053406,2473.0,1985.97109565,1344.0,39.4000053406,2272.91666667,1851.53122582,1303.0,39.4000053406,2364.41666667,1934.46053707,1437.91666667,39.4000053406,2788.81818182,2276.03743668,1702.66666667,39.4000053406,3457.66666667,1852.67610785,1036.45454545,39.4000053406,2823.0,1817.80931393,1008.0,36.9300041199,ADM3,47,47,BOL,BOL-ADM3-33444609B50648219,Porco,ADM3
48,7537.16666667,6076.00465384,4973.0,384.059997559,7133.58333333,5365.12980237,3977.1,384.059997559,7279.08333333,5507.89473596,4391.75,384.059997559,7505.45454545,5689.43473863,4243.0,384.059997559,7511.33333333,5522.91544609,4403.58333333,384.059997559,7536.33333333,6005.59119018,4775.83333333,384.059997559,7229.45454545,6000.25398916,4843.41666667,384.059997559,9049.0,6339.30960357,3817.71428571,384.059997559,9823.0,5811.27851269,2753.5,384.059997559,ADM3,48,48,BOL,BOL-ADM3-33444609B43551685,Villa Montes,ADM3
49,2465.58333333,2243.51204504,1777.91666667,32.8600006104,2464.75,2231.67098128,1796.5,32.8600006104,2529.08333333,2258.52589747,1663.83333333,32.8600006104,2494.58333333,2220.60372436,1738.63636364,32.8600006104,2387.83333333,2139.55835702,1646.33333333,32.8600006104,2604.58333333,2196.35043602,1558.58333333,32.8600006104,2878.90909091,2505.00114272,1841.33333333,32.8600006104,2767.83333333,1954.31217967,1141.63636364,32.8600006104,4794.5,2604.33956278,1008.0,31.9900016785,ADM3,49,49,BOL,BOL-ADM3-33444609B55738046,Yocalla,ADM3
50,2473.83333333,1961.0818428,1375.91666667,44.5600013733,2506.33333333,1985.09860044,1393.25,44.5600013733,2468.33333333,1916.79508129,1338.83333333,44.5600013733,2383.81818182,1889.06603897,1269.5,44.5600013733,2357.58333333,1817.84564867,1286.66666667,44.5600013733,2415.33333333,1878.63541101,1347.58333333,44.5600013733,2800.25,2149.32516986,1652.75,44.5600013733,2451.85714286,1545.5446761,906.909090909,44.5600013733,7141.33333333,2780.15566582,913.666666667,44.5600013733,ADM3,50,50,BOL,BOL-ADM3-33444609B4133228,Urmiri,ADM3
51,5269.875,4010.17774618,3118.09090909,23.7400016785,5521.0,4243.50566261,3148.83333333,23.7400016785,5335.5,4209.32137137,3224.25,23.7400016785,5848.0,4163.15969106,3264.63636364,23.7400016785,5437.91666667,3913.19209138,3035.18181818,23.7400016785,5947.72727273,4202.96364924,3336.55555556,23.7400016785,5583.44444444,3939.58210826,3338.11111111,23.7400016785,5383.66666667,2989.67104762,1324.5,23.7400016785,8555.0,3048.29338739,451.0,18.0300006866,ADM3,51,51,BOL,BOL-ADM3-33444609B8281684,Mocomoco,ADM3
52,5817.83333333,4990.22033523,4200.45454545,16.6700000763,5993.41666667,4955.37431402,4141.5,16.6700000763,5772.25,4781.37934961,4116.25,16.6700000763,5780.0,5315.37138593,4547.16666667,16.6700000763,4534.66666667,4105.86986595,3667.33333333,16.6700000763,5202.58333333,4645.54807118,3874.91666667,16.6700000763,6395.25,5811.74367586,4654.83333333,16.6700000763,6175.57142857,5279.53473984,3768.9,16.6700000763,8442.0,6493.53511325,4531.5,16.6700000763,ADM3,52,52,BOL,BOL-ADM3-33444609B21235771,Saipina,ADM3
53,5211.66666667,4339.33329988,3673.91666667,28.0100021362,5068.83333333,4221.35990458,3810.16666667,28.0100021362,4964.83333333,4171.57729992,3585.83333333,28.0100021362,5287.41666667,4379.0632115,3856.16666667,28.0100021362,4366.91666667,3666.92807671,3160.91666667,28.0100021362,4683.90909091,3928.50670461,3264.83333333,28.0100021362,5914.83333333,4897.3906171,4183.5,28.0100021362,5881.0,4335.42127191,3453.57142857,28.0100021362,8406.5,5784.91746636,4213.0,28.0100021362,ADM3,53,53,BOL,BOL-ADM3-33444609B25995685,Omereque,ADM3
54,7814.08333333,6780.89107677,4239.4,33.7099990845,7815.0,6822.18617686,4189.57142857,33.7099990845,7734.88888889,6724.97769592,4244.14285714,33.7099990845,7815.63636364,6600.53836282,3955.28571429,33.7099990845,7668.58333333,6370.67860284,3120.44444444,33.7099990845,7645.25,6575.56498918,4064.42857143,33.7099990845,7909.45454545,6624.98112085,4152.33333333,33.7099990845,8222.66666667,6579.0748273,2897.75,33.7099990845,8276.0,6184.25501901,3349.0,32.9200019836,ADM3,54,54,BOL,BOL-ADM3-33444609B55124296,Porongo,ADM3
55,6440.54545455,5807.97728341,4239.4,47.3600006104,6454.33333333,5716.7476216,4189.57142857,47.3600006104,6651.63636364,5758.98116332,4244.14285714,47.3600006104,6441.45454545,5548.47747638,3955.28571429,47.3600006104,6045.66666667,5098.51363123,3120.44444444,47.3600006104,6262.58333333,5466.61311062,4064.42857143,47.3600006104,6186.66666667,5554.32607369,3851.81818182,47.3600006104,6886.28571429,5331.62637418,2897.75,47.3600006104,9788.0,5776.50213417,1421.0,45.5800018311,ADM3,55,55,BOL,BOL-ADM3-33444609B6878387,Santa Cruz de la Sierra,ADM3
56,8231.0,7323.32158453,5857.2,859.050048828,8265.5,7390.23266783,5934.91666667,859.050048828,8012.3,7100.80744589,5127.9,859.050048828,7979.22222222,7045.59863713,5593.5,859.050048828,8186.36363636,7213.0607255,5846.91666667,859.050048828,8145.125,7171.12865686,5982.41666667,859.050048828,8251.16666667,7181.63761975,6092.83333333,859.050048828,9060.66666667,7120.80845283,3681.0,859.050048828,9834.0,7341.64233451,3467.5,850.380004883,ADM3,56,56,BOL,BOL-ADM3-33444609B3318455,San Ignacio,ADM3
57,7915.33333333,6815.42251007,5604.1,300.359985352,8088.5,6965.36406154,5612.58333333,300.359985352,7874.7,6544.27452755,5075.5,300.359985352,7567.66666667,6524.01611456,5262.4,300.359985352,7836.1,6680.77434334,5221.72727273,300.359985352,7678.66666667,6762.45581761,5538.0,300.359985352,8148.91666667,6862.92234167,5655.33333333,300.359985352,8808.0,6860.27367361,4829.8,300.359985352,9801.0,6894.35471355,0.0,293.350006104,ADM3,57,57,BOL,BOL-ADM3-33444609B8905284,San Javier,ADM3
58,7428.36363636,6257.52861007,5663.45454545,110.080001831,7663.08333333,6287.6873541,5589.5,110.080001831,7158.5,5855.69355646,5319.7,110.080001831,7219.41666667,5954.84352114,5372.5,110.080001831,7172.83333333,5688.4210691,4732.9,110.080001831,7225.83333333,5988.25109177,5365.66666667,110.080001831,7238.08333333,5938.17158472,5293.54545455,110.080001831,7593.25,6006.58621797,3808.75,110.080001831,8420.5,6739.08042291,4959.0,110.080001831,ADM3,58,58,BOL,BOL-ADM3-33444609B2142879,San Pedro,ADM3
59,7308.85714286,6743.07380061,6260.22222222,25.8199996948,7722.16666667,6980.94524038,6111.83333333,25.8199996948,7318.14285714,6628.53040862,6127.0,25.8199996948,7221.5,6740.48901706,5927.125,25.8199996948,7384.44444444,6628.00980516,5951.81818182,25.8199996948,7273.125,6643.76376152,5701.9,25.8199996948,6645.11111111,6088.97949156,5141.7,25.8199996948,7059.25,5000.01080377,2783.5,25.8199996948,9543.0,7026.92148732,4109.0,23.1800003052,ADM3,59,59,BOL,BOL-ADM3-33444609B87038976,Cajuata,ADM3
60,8179.0,6327.41781168,3840.1,115.669998169,7938.57142857,6448.28457152,4024.0,115.669998169,7712.57142857,6109.13897535,3699.16666667,115.669998169,7736.25,6097.6609148,3778.75,115.669998169,8001.85714286,6101.6798741,3622.75,115.669998169,7529.125,5894.05495672,3732.75,115.669998169,7758.25,5427.46201658,3306.7,115.669998169,9002.5,5349.18562357,1119.0,115.409996033,9939.0,6136.94596912,2773.0,80.3899993896,ADM3,60,60,BOL,BOL-ADM3-33444609B59519836,Inquisivi,ADM3
61,7680.71428571,6258.24433042,3349.0,48.6699981689,7742.66666667,6452.2369564,2739.9,48.6699981689,7318.14285714,6015.75106367,2684.2,48.6699981689,7266.44444444,6063.15948616,3013.0,48.6699981689,7645.16666667,6058.68193022,2705.22222222,48.6699981689,7352.44444444,5933.14980797,2203.88888889,48.6699981689,6702.66666667,5268.5226516,2779.0,48.6699981689,8816.0,4998.40186993,1948.54545455,48.6699981689,9543.0,5746.49318342,981.0,35.0899963379,ADM3,61,61,BOL,BOL-ADM3-33444609B26067698,Irupana,ADM3
62,7153.33333333,6656.3897097,6217.66666667,11.220000267,7301.77777778,6766.73268169,6387.36363636,11.220000267,7063.75,6485.84937883,6073.45454545,11.220000267,7032.8,6398.9934213,5995.25,11.220000267,7426.5,6481.77433005,5961.6,11.220000267,6908.5,6274.13183909,5695.4,11.220000267,6630.44444444,5825.31144169,4840.6,11.220000267,7635.25,6155.62166925,4188.5,11.220000267,9854.0,6113.98034386,4282.0,9.39000034332,ADM3,62,62,BOL,BOL-ADM3-33444609B18902401,Chulumani,ADM3
63,2814.83333333,2434.18319738,1601.58333333,25.2900009155,2579.58333333,2301.007491,1816.58333333,25.2900009155,2649.08333333,2336.05604866,1746.08333333,25.2900009155,2600.5,2313.91830124,1835.72727273,25.2900009155,2346.75,2106.40668527,1683.36363636,25.2900009155,2573.25,2283.96852564,1909.6,25.2900009155,2960.33333333,2679.23500652,2148.5,25.2900009155,3326.18181818,2256.17001476,1618.5,25.2900009155,4543.66666667,1960.8020192,606.0,25.2900009155,ADM3,63,63,BOL,BOL-ADM3-33444609B62162538,Poopó,ADM3
64,2972.83333333,2550.934402,1992.16666667,49.2600021362,2904.75,2534.86800782,1956.58333333,49.2600021362,2926.25,2507.75545281,2000.41666667,49.2600021362,2921.63636364,2474.73133138,1959.08333333,49.2600021362,2878.08333333,2346.28804233,1829.58333333,49.2600021362,3006.0,2467.01066933,1969.16666667,49.2600021362,3114.58333333,2589.03316764,2090.16666667,49.2600021362,2925.8,2216.1241578,1240.7,49.2600021362,8190.0,3475.68015206,1271.0,49.2600021362,ADM3,64,64,BOL,BOL-ADM3-33444609B19359116,Totora,ADM3
65,3697.72727273,2953.42680738,2483.25,67.6300048828,3675.16666667,2832.22842209,2348.16666667,67.6300048828,3668.16666667,2965.87217343,2462.41666667,67.6300048828,3659.0,3090.74488929,2545.25,67.6300048828,3474.0,2793.21259244,2153.75,67.6300048828,3637.5,2918.1893219,2412.41666667,67.6300048828,4148.83333333,3157.82242443,2730.33333333,67.6300048828,4521.66666667,2963.67866557,1869.875,67.6300048828,8558.0,3466.58652415,1675.66666667,66.3799972534,ADM3,65,65,BOL,BOL-ADM3-33444609B40503271,Betanzos,ADM3
66,2483.0,1871.11432343,1276.58333333,165.380004883,2501.58333333,1835.63651881,1257.83333333,165.380004883,2570.16666667,1795.95894262,1317.66666667,165.380004883,2413.58333333,1751.5592473,1109.66666667,165.380004883,2248.58333333,1731.70145946,1158.91666667,165.380004883,2484.36363636,1934.21980782,1200.58333333,165.380004883,2619.08333333,2095.76869998,1437.91666667,165.380004883,2729.25,1583.3864462,639.125,165.380004883,7478.0,1788.25206045,300.75,165.380004883,ADM3,66,66,BOL,BOL-ADM3-33444609B16444652,Turco,ADM3
67,2064.41666667,1788.70514293,1518.08333333,8.39000034332,2117.58333333,1730.53942339,1588.75,8.39000034332,2006.08333333,1677.45530975,1543.75,8.39000034332,1980.83333333,1714.01759362,1563.83333333,8.39000034332,1966.66666667,1716.20769861,1504.41666667,8.39000034332,2151.91666667,1848.76702335,1578.41666667,8.39000034332,2302.25,1942.43463035,1567.83333333,8.39000034332,2006.4,1576.45411043,1136.85714286,8.39000034332,2306.0,1423.70347222,769.5,8.39000034332,ADM3,67,67,BOL,BOL-ADM3-33444609B61346396,Todos Santos,ADM3
68,8218.09090909,7532.57871411,5828.91666667,994.58996582,8355.85714286,7704.91425134,6219.25,994.58996582,8019.75,7373.60616923,5599.33333333,994.58996582,8079.71428571,7219.56263221,5582.90909091,994.58996582,8329.4,7644.83314737,4982.83333333,994.58996582,8213.2,7435.14177853,5403.3,994.58996582,8366.33333333,7547.42219875,5011.0,994.58996582,9007.1,7809.86008579,4697.5,994.58996582,9994.0,7547.66817186,2444.0,957.640014648,ADM3,68,68,BOL,BOL-ADM3-33444609B73204671,Concepción,ADM3
69,7678.72727273,6811.49480428,5927.8,146.399993896,7897.75,6904.102262,6008.25,146.399993896,7718.45454545,6605.78691616,5419.9,146.399993896,7434.91666667,6559.33227266,5711.0,146.399993896,7392.5,6278.5704331,5003.08333333,146.399993896,7426.58333333,6536.58035165,5482.54545455,146.399993896,7317.0,6518.08457705,5386.45454545,146.399993896,7876.25,6702.35791462,4711.14285714,146.399993896,8695.0,6946.76244609,5047.66666667,146.399993896,ADM3,69,69,BOL,BOL-ADM3-33444609B19125904,Santa Rosa,ADM3
70,8007.14285714,6507.65840981,3756.33333333,188.339996338,7960.5,6562.8480641,3140.5,188.339996338,7775.375,6317.00099951,3959.75,188.339996338,7553.8,6136.72001171,3432.0,188.339996338,7627.08333333,6524.0467563,5032.33333333,188.339996338,7608.22222222,6285.73729708,4014.0,188.339996338,8029.09090909,6495.49892638,2719.4,188.339996338,8397.75,6299.27067698,2247.6,188.339996338,9395.0,6093.68712752,176.0,185.839996338,ADM3,70,70,BOL,BOL-ADM3-33444609B59987600,Huacaraje,ADM3
71,2064.41666667,1823.52788199,1599.08333333,8.30999946594,2117.58333333,1783.11032838,1588.75,8.30999946594,2006.08333333,1712.12738096,1543.75,8.30999946594,1980.83333333,1765.90581232,1445.41666667,8.30999946594,1966.66666667,1767.27907203,1504.41666667,8.30999946594,2156.0,1941.91409697,1578.41666667,8.30999946594,2335.5,2018.80041102,1567.83333333,8.30999946594,3364.0,1890.85122637,1410.85714286,8.30999946594,2885.0,1760.73086085,898.0,8.30999946594,ADM3,71,71,BOL,BOL-ADM3-33444609B98058544,La Rivera,ADM3
72,7764.63636364,6710.15776612,5348.66666667,212.510009766,7600.08333333,6293.58744398,4664.0,212.510009766,7645.36363636,6519.9627888,5118.2,212.510009766,7769.75,6817.19367479,4693.0,212.510009766,7954.25,6830.06507974,5124.33333333,212.510009766,7877.81818182,6580.16246141,4794.45454545,212.510009766,7592.9,6194.39818776,4036.83333333,212.510009766,8451.8,6918.44136141,4356.16666667,212.510009766,9796.0,7143.15618615,2619.0,209.91998291,ADM3,72,72,BOL,BOL-ADM3-33444609B65603601,Entre Ríos,ADM3
73,7867.9,6358.72812866,4902.08333333,299.859985352,8076.66666667,6399.54966706,5011.54545455,299.859985352,7794.66666667,5857.75985162,3797.09090909,299.859985352,7711.33333333,6122.82068862,4090.08333333,299.859985352,7911.63636364,6319.78003958,4729.9,299.859985352,7933.5,6271.41803018,4455.25,299.859985352,8101.58333333,6486.30793577,4969.08333333,299.859985352,8353.18181818,6263.56708513,3819.33333333,299.859985352,9441.0,6054.68431581,1431.0,280.679992676,ADM3,73,73,BOL,BOL-ADM3-33444609B85871655,San Joaquín,ADM3
74,7540.8,5914.80244606,4896.18181818,274.440002441,7823.27272727,6011.33223192,5094.22222222,274.440002441,7509.90909091,5551.44531602,4370.36363636,274.440002441,7161.66666667,5659.84516046,4768.09090909,274.440002441,7506.66666667,5870.55554707,4729.9,274.440002441,7442.33333333,5836.27932434,4737.58333333,274.440002441,7557.27272727,6102.57700872,4975.5,274.440002441,7941.33333333,6081.95017668,3691.72727273,274.440002441,9801.0,6502.56017597,2033.0,256.369995117,ADM3,74,74,BOL,BOL-ADM3-33444609B31629000,San Ramón,ADM3
75,4243.66666667,3597.94110604,2883.2,13.0700006485,3977.16666667,3494.08982247,2309.0,13.0700006485,4007.16666667,3570.9573004,2773.4,13.0700006485,4373.0,3744.68049908,3040.57142857,13.0700006485,3957.33333333,3409.10071014,2754.625,13.0700006485,4424.66666667,3874.47565204,3298.25,13.0700006485,4458.33333333,4082.21204174,3257.71428571,13.0700006485,3900.36363636,3385.04636247,2376.5,13.0700006485,5277.0,2960.60977407,599.0,13.0700006485,ADM3,75,75,BOL,BOL-ADM3-33444609B70300813,Tiahuanacu,ADM3
76,3777.66666667,2902.22054245,2441.0,63.0999984741,4027.08333333,2855.30045716,2488.5,63.0999984741,3968.83333333,2857.46648286,2449.83333333,63.0999984741,4021.91666667,2984.8969171,2587.25,63.0999984741,3766.25,2740.69700837,2301.0,63.0999984741,4044.58333333,2899.20773868,2363.66666667,63.0999984741,3973.25,3198.22540255,2782.54545455,63.0999984741,4740.83333333,2566.77162944,1392.54545455,63.0999984741,6469.0,3299.68321298,1005.0,61.5499992371,ADM3,76,76,BOL,BOL-ADM3-33444609B2169284,Colquechaca,ADM3
77,3332.16666667,2846.35437586,2451.5,43.0999984741,3435.58333333,2831.8600441,2321.36363636,43.0999984741,3470.18181818,2843.89649426,2374.5,43.0999984741,3496.66666667,2951.76360555,2446.5,43.0999984741,3534.16666667,2717.20514143,2176.16666667,43.0999984741,3668.83333333,2885.11029167,2352.5,43.0999984741,3995.63636364,3287.19823447,2730.66666667,43.0999984741,4011.0,2466.62262408,1392.54545455,43.0999984741,9579.0,3424.5333184,1245.33333333,42.3299980164,ADM3,77,77,BOL,BOL-ADM3-33444609B28265316,Pocoata,ADM3
78,2422.5,1601.79673746,269.125,202.760009766,2302.83333333,1511.77326661,359.545454545,202.760009766,2132.83333333,1507.52406193,580.4,202.760009766,2505.91666667,1513.70767768,570.5,202.760009766,2374.75,1517.83019477,665.833333333,202.760009766,2793.33333333,1694.4816611,599.75,202.760009766,3306.90909091,1791.32056846,676.7,202.760009766,2661.5,1358.23575054,406.0,202.760009766,5395.0,1288.4456449,0.0,202.630004883,ADM3,78,78,BOL,BOL-ADM3-33444609B5007094,Llica,ADM3
79,4466.33333333,3767.31896527,3343.25,20.9100017548,4532.75,3844.59095173,3256.5,20.9100017548,4520.83333333,3489.85621079,3012.9,20.9100017548,4408.75,3540.26682253,2947.22222222,20.9100017548,4323.33333333,3374.12837212,2939.6,20.9100017548,4341.90909091,3680.92474951,3270.0,20.9100017548,5016.77777778,4333.97878895,3824.3,20.9100017548,5280.83333333,3906.55874086,2703.28571429,20.9100017548,7690.0,5259.95689434,3039.0,18.8300018311,ADM3,79,79,BOL,BOL-ADM3-33444609B2586032,Quillacollo,ADM3
80,7177.66666667,4109.09853188,3250.72727273,27.4000015259,6617.42857143,4351.35921026,3291.25,27.4000015259,6897.0,3824.00733337,3342.83333333,27.4000015259,7264.33333333,3890.00484208,3138.91666667,27.4000015259,7281.0,3870.05419442,2973.33333333,27.4000015259,6749.5,4228.94804945,3070.41666667,27.4000015259,6950.16666667,4966.23966391,4012.25,27.4000015259,7103.0,4346.33493942,2574.27272727,27.4000015259,9505.0,5884.53985196,2031.0,27.2999992371,ADM3,80,80,BOL,BOL-ADM3-33444609B27378021,Sacaba,ADM3
81,5996.5,4347.2658248,3536.8,12.0500011444,7162.83333333,4575.33198922,3722.54545455,12.0500011444,6240.375,3849.20835067,3333.6,12.0500011444,5969.0,3679.95912293,3120.3,12.0500011444,5976.25,3645.31347419,3045.63636364,12.0500011444,6636.0,3992.95797036,3297.7,12.0500011444,5199.16666667,4665.46001726,3755.33333333,12.0500011444,5814.5,4334.14367149,2676.55555556,12.0500011444,9505.0,6057.22510529,3641.0,10.6499996185,ADM3,81,81,BOL,BOL-ADM3-33444609B80439797,Tiquipaya,ADM3
82,4466.33333333,3972.990632,3833.08333333,1.29999995232,4532.75,3924.77549309,3800.09090909,1.29999995232,4520.83333333,3983.71602116,3907.33333333,1.29999995232,4408.75,3957.88728176,3788.77777778,1.29999995232,4323.33333333,3460.62400014,3142.77777778,1.29999995232,4341.90909091,3573.57464015,3311.6,1.29999995232,4715.90909091,4028.43601557,3824.3,1.29999995232,4466.42857143,3069.7538787,2703.28571429,1.29999995232,6805.0,5890.13139207,3915.5,1.29999995232,ADM3,82,82,BOL,BOL-ADM3-33444609B86021401,Colcapirhua,ADM3
83,4392.0,3756.0432763,3084.41666667,19.2000007629,4411.58333333,3649.89304973,2893.0,19.2000007629,4438.08333333,3713.40434555,3219.25,19.2000007629,4408.75,3501.71701012,2992.0,19.2000007629,4323.33333333,3325.53742272,2877.16666667,19.2000007629,4371.81818182,3553.78393627,3057.0,19.2000007629,5223.0,4047.82239671,3303.0,19.2000007629,5296.0,3705.59179447,2593.42857143,19.2000007629,7331.0,4039.09425321,1977.33333333,19.2000007629,ADM3,83,83,BOL,BOL-ADM3-33444609B57513939,Sipesipe,ADM3
84,4495.81818182,4098.58564925,3335.90909091,8.14000034332,4532.75,4008.88026681,3472.0,8.14000034332,4520.83333333,3905.7123992,3401.5,8.14000034332,4269.63636364,4002.8986185,3600.1,8.14000034332,4077.16666667,3695.86337416,3351.09090909,8.14000034332,4371.81818182,3988.65832974,3591.33333333,8.14000034332,5223.0,4435.41451206,3926.66666667,8.14000034332,4550.0,3486.54743655,2593.42857143,8.14000034332,7331.0,4693.35872613,3082.5,7.91000032425,ADM3,84,84,BOL,BOL-ADM3-33444609B63544582,Vinto,ADM3
85,3594.25,3113.48506672,2865.66666667,12.6999998093,3496.58333333,3054.67976732,2724.36363636,12.6999998093,3817.83333333,3326.07844191,3019.58333333,12.6999998093,3506.91666667,3215.71741823,2956.16666667,12.6999998093,3316.58333333,2973.74766606,2703.25,12.6999998093,3705.08333333,3337.14562832,3155.0,12.6999998093,4434.25,3987.14547557,3637.08333333,12.6999998093,4492.0,3534.65677346,2515.72727273,12.6999998093,5295.0,3677.5338546,1486.0,12.6999998093,ADM3,85,85,BOL,BOL-ADM3-33444609B91378627,Tarata,ADM3
86,8032.42857143,5956.66680813,3485.25,76.1499938965,8025.0,5976.53865823,3810.66666667,76.1499938965,7800.16666667,5559.62496439,3560.36363636,76.1499938965,7900.0,5607.72439678,3903.91666667,76.1499938965,8135.16666667,5776.338368,3215.08333333,76.1499938965,7926.5,5693.46218196,3719.0,76.1499938965,7666.0,5750.6422833,4684.85714286,76.1499938965,8160.5,5936.61694161,3757.0,75.1499938965,9509.0,6081.03691746,2363.0,75.1499938965,ADM3,86,86,BOL,BOL-ADM3-33444609B10790515,Totora,ADM3
87,8181.625,7713.42902394,6315.41666667,97.2399978638,8215.71428571,7751.09373865,6350.83333333,97.2399978638,8044.71428571,7589.10962087,6404.1,97.2399978638,8153.6,7510.80733469,6066.27272727,97.2399978638,8181.72727273,7649.40013987,5853.8,97.2399978638,8103.5,7563.79690086,6187.0,97.2399978638,8129.625,7435.51676233,6339.66666667,97.2399978638,8886.0,7063.84432088,3044.0,95.1800003052,9157.0,7169.24258985,3815.0,94.2399978638,ADM3,87,87,BOL,BOL-ADM3-33444609B62366677,Buena Vista,ADM3
88,8062.5,7001.2836413,5901.33333333,44.1900024414,8112.0,7127.58613197,5828.41666667,44.1900024414,7935.625,6866.59052124,5615.90909091,44.1900024414,7971.875,6827.23305566,5507.58333333,44.1900024414,7921.54545455,6634.98605717,5265.25,44.1900024414,7985.1,6854.25805888,5922.75,44.1900024414,8002.45454545,6942.59378424,6059.66666667,44.1900024414,7876.25,6671.53907782,4935.42857143,44.1900024414,9325.0,7516.05143356,4829.33333333,44.1900024414,ADM3,88,88,BOL,BOL-ADM3-33444609B65201053,San Carlos,ADM3
