,cru_ts_405_pre_yearly_mean.2012.min,cru_ts_405_pre_yearly_mean.2012.mean,cru_ts_405_pre_yearly_mean.2012.max,cru_ts_405_pre_yearly_mean.2013.min,cru_ts_405_pre_yearly_mean.2013.mean,cru_ts_405_pre_yearly_mean.2013.max,cru_ts_405_pre_yearly_mean.2014.min,cru_ts_405_pre_yearly_mean.2014.mean,cru_ts_405_pre_yearly_mean.2014.max,cru_ts_405_pre_yearly_mean.2015.min,cru_ts_405_pre_yearly_mean.2015.mean,cru_ts_405_pre_yearly_mean.2015.max,cru_ts_405_pre_yearly_mean.2016.min,cru_ts_405_pre_yearly_mean.2016.mean,cru_ts_405_pre_yearly_mean.2016.max,cru_ts_405_pre_yearly_mean.2017.min,cru_ts_405_pre_yearly_mean.2017.mean,cru_ts_405_pre_yearly_mean.2017.max,cru_ts_405_pre_yearly_mean.2018.min,cru_ts_405_pre_yearly_mean.2018.mean,cru_ts_405_pre_yearly_mean.2018.max,cru_ts_405_pre_yearly_mean.2019.min,cru_ts_405_pre_yearly_mean.2019.mean,cru_ts_405_pre_yearly_mean.2019.max,cru_ts_405_pre_yearly_mean.2020.min,cru_ts_405_pre_yearly_mean.2020.mean,cru_ts_405_pre_yearly_mean.2020.max,id
280,106.150001725,108.129424914,113.558334986,108.050001939,109.686533066,114.175002416,110.833335241,113.32487031,120.158335686,94.4750006994,95.6862563726,99.0083343188,78.2083348433,79.9895933393,84.8750025034,90.1416676839,91.8494490931,96.5333346526,111.075002193,113.323840964,119.491669814,78.9583342572,79.4949384218,80.9666680495,85.041668733,87.0210918057,92.4500015577,280
281,56.0833350321,60.6536920638,66.7750009894,55.2416678071,61.1868788308,69.2666691144,56.3333345254,61.5335737855,68.4666670163,49.6583338579,54.6936620062,61.4583339691,39.2083337108,42.806144776,48.5250016252,48.7166671356,53.212444048,59.3083343506,61.4750013351,67.71425005,76.4833362897,44.8583338658,48.6291367918,54.7166683997,43.2333342433,47.9294564785,54.3500003815,281
282,56.0833350321,67.0432254763,78.1916673382,55.2416678071,69.0141627685,82.2666680813,56.3333345254,68.8305577422,81.3166670799,49.6583338579,61.556606016,73.1500008901,39.2083337108,48.4334123814,58.5166680018,48.7166671356,59.3670735712,70.4500010808,61.4750013351,75.3080804716,89.0916692416,44.8583338658,54.3334554745,63.766667972,43.2333342433,54.2164710877,65.6250012716,282
283,74.4833343824,160.199040365,219.725005865,76.9416674773,176.008295385,248.000005722,77.3166677157,166.327055935,226.516664505,67.2916669448,152.676436567,211.300004323,51.0333343744,112.721520899,151.200003306,67.7083333731,152.326030028,213.308334986,86.0916686058,189.507736622,264.891669909,58.7166672312,132.008189559,183.30833598,60.0166676839,137.93684579,189.558338165,283
284,104.516667326,104.963014122,106.150001725,108.050001939,110.581433681,111.533336163,109.166668892,109.622124422,110.833335241,94.4750006994,97.2728982712,98.3250007629,78.2083348433,78.6201467274,78.7750016848,90.1416676839,92.2007261225,92.9750005404,111.075002193,111.753280081,112.008335114,78.9583342572,83.3489752667,85.0000022352,85.041668733,85.7986752927,86.0833349228,284
285,70.766666919,75.8212743363,93.7750023007,76.5833338499,82.3396322705,95.5166674455,87.5500014623,92.4325754518,106.40833497,78.1000013351,85.6998116456,106.100001852,87.4833347797,96.7462376519,111.983335972,86.4750020305,97.7766458633,112.908333937,73.2166674932,80.3672996915,101.100003521,51.7333340794,57.261667675,75.200000604,66.0083341599,69.6456317739,75.8833345175,285
286,70.766666919,73.4477408821,82.9833359321,81.525001804,84.6250494218,92.9416685899,89.9750010173,93.471184981,103.983336449,81.0750021736,84.3620166226,93.1083344221,90.3833344777,94.8410953232,104.750002931,98.2500028958,102.343047819,108.841668357,72.3833352427,75.0158390971,85.9500014683,50.0833335072,52.4461827493,61.1250010331,68.5666683912,70.5094408038,74.908333381,286
287,71.4000021418,78.9707821956,90.9333361189,81.383335193,88.7983250419,96.2500011126,89.9750037193,93.8521230058,99.0000006358,77.866667966,81.7139581069,84.8166662455,80.3833340704,87.5859312882,92.5083337526,89.4833344469,94.8850316742,100.400001496,71.6666683853,74.6704801354,82.4333353688,49.8000003646,51.8686619917,58.1750006974,65.6583340565,69.074387999,72.5833335718,287
288,74.4166678786,89.205024948,104.650001129,86.0833346844,96.9818577411,108.666669925,92.1583352089,105.759714003,119.483335336,79.6750017007,93.4233754548,109.791667541,84.6750017802,101.698052434,117.08333532,92.0916671107,104.010270905,115.566668868,72.9916677475,87.5406811973,107.850002845,50.0833335072,64.3471758383,86.6666679382,67.6416674455,76.6459035528,86.2666682402,288
289,38.1333338221,61.6049009798,82.5833353003,30.5500002503,59.22052169,88.6666684548,40.2583341996,67.4773795614,92.1583352089,37.1833337148,59.4825702615,82.2083349228,31.7666665514,56.0694238576,92.5083337526,37.8916677932,64.4393772777,100.400001496,41.3666675091,61.2640465407,76.2583346069,36.2250004175,50.4316869566,61.7333345016,31.0416671038,49.8733231583,69.6333354314,289
290,79.7750020027,89.4521854947,95.8416673342,77.2083345254,92.5013187086,98.5000019073,83.6333351135,96.5471280214,101.000000954,70.3666677475,81.484608493,86.2666678429,68.6166671515,82.6504330723,89.9666668574,77.3666666945,90.4005900402,95.05000105,73.308334887,81.3098299025,86.2833359738,54.6083342085,58.8921731333,62.0916677713,61.7250011365,70.9349700397,75.116668582,290
291,90.4333353837,96.2301443452,100.583333234,96.200002114,98.9581019919,100.000001947,99.9333343506,101.969395461,103.300002734,82.6000012557,85.4067592081,87.9083351692,83.2583343585,88.07505155,91.8500014544,90.0750011802,92.8176993261,94.8166675369,82.2333329519,86.5305749588,89.4416664044,58.4750005106,62.9078065768,66.7666676243,73.8416678508,75.7863203438,77.2416673501,291
292,69.2416672471,72.3395825248,81.8000004292,71.9833340446,75.4438915351,86.1500013669,56.9750010769,61.9554054275,76.7250012557,60.5666678051,64.5476064215,76.6833348672,46.5000015249,49.6001731997,58.8416671952,60.9499995311,64.6912835051,75.8583353758,83.2166673342,87.0601767663,98.8416685263,54.4833344302,57.9222281547,68.1250017136,59.1250013312,61.6032435781,69.2166692019,292
293,96.9583357573,105.090262636,114.225002925,74.6666671038,93.3920896366,110.408334057,87.9666686058,94.9974383197,106.933334668,74.7916669051,81.3263868539,101.875000854,74.8666682243,85.1528642827,112.991668002,78.3833345721,87.4014158347,112.475000092,84.6416687332,95.1728776609,119.37500298,59.3333346049,70.8732130042,97.7916671435,69.8833342791,76.2157110816,97.2833349705,293
294,102.8583347,114.431746014,135.991671085,99.5166687171,116.889608734,141.17500035,107.49166743,123.800981079,150.675001462,84.0750013987,97.0998222613,117.183334351,77.1250006557,89.9418311773,103.90833652,83.6750020981,99.4578234992,119.591668328,100.191668702,120.205212945,149.050002019,71.2250028054,88.4403828704,107.116669973,77.6416686376,94.629748416,115.016669591,294
295,110.950002193,118.170601194,126.900004148,98.9916690985,121.757851199,139.808334629,99.7000007629,122.646174406,144.683336099,90.6833328406,100.057673538,110.024999936,95.0083360275,101.650092602,111.825003415,102.300001482,112.833560976,126.600000714,114.558334768,130.930721134,145.233334293,91.1666686535,102.186996968,112.208337069,88.1750018199,102.997982871,112.533334732,295
296,132.358335098,151.641722722,166.458335559,141.11666886,171.708960785,192.608335336,147.783334732,180.929740056,192.483335336,114.083333969,137.629170636,156.325001717,103.466668665,121.682311695,129.391669989,117.900003503,146.721088652,163.041668177,147.25833716,184.276780648,210.575007121,106.441667219,131.481491041,146.833336878,113.716668924,135.396375752,150.12500445,296
297,85.2416685025,92.6141912908,93.433334748,83.6750014623,89.8307410479,90.6416676044,89.2166678111,96.0566218657,96.6750011444,72.3500011762,76.2944871655,76.6250008742,68.4833340247,72.9188092296,73.7916675607,73.933335046,79.5286011045,80.3833351135,80.2416680455,83.9834493116,85.6166681945,57.3083350261,58.0835841142,58.2166670263,65.775001049,68.4696034672,68.7250003815,297
298,58.2499999404,80.7424834955,140.366671085,56.0833339989,83.5011231394,154.300004005,58.7000007431,83.184917757,146.058333715,48.9000008007,73.3726380542,134.983334541,38.6416675846,55.9646191101,98.7750014464,49.2666672766,73.3251363472,133.975001812,63.8833337824,92.6644415232,165.958333651,43.3916666688,64.6765615824,116.150002738,43.2083337406,65.4553681843,120.416667302,298
299,61.3000000715,139.212533804,159.975004752,60.4000014067,152.191368793,175.25833718,62.7000015577,144.412161702,165.525001526,53.4333337148,132.932513957,152.533334096,42.2750005921,98.6561438937,114.633334478,53.633333842,130.404566827,147.150003115,68.783335646,163.067934887,185.816667557,48.3000006477,113.365959632,127.883335054,47.741667668,118.80304804,136.716668447,299
300,51.158334313,56.3769701622,57.5916672399,49.1250004768,55.0586486707,58.1666688522,47.1916666826,53.4247380404,54.0833339492,45.0666672786,50.0428171371,51.1250011623,30.5083334893,36.0970751518,36.816666911,41.8833341648,47.4558619145,49.433334291,54.3250009318,61.5686911202,63.4500018756,36.4916677376,42.7225756745,44.0750005127,37.066667974,41.0711323583,42.3833339115,300
301,52.7000013242,55.1327969129,67.7833333214,51.4583340635,54.5712375869,70.7583350738,52.8666671018,54.540054279,63.2416671515,45.2083337357,47.8225814065,61.4166685939,35.3916675113,37.129570769,46.1666672428,45.8083338439,48.0395170294,59.6416689952,58.4416681131,61.6903240817,78.5833342473,39.9666670064,41.9196241644,52.0750008623,41.2333344345,43.8717754415,57.59166797,301
302,58.091667071,58.091667071,58.091667071,58.9166676998,58.9166676998,58.9166676998,56.4083346128,56.4083346128,56.4083346128,52.033333838,52.033333838,52.033333838,37.9000003139,37.9000003139,37.9000003139,50.6166670918,50.6166670918,50.6166670918,65.0583342314,65.0583342314,65.0583342314,43.933334291,43.933334291,43.933334291,45.0333338777,45.0333338777,45.0333338777,302
303,57.5916672399,57.9062837295,58.091667071,58.1666688522,58.6385930209,58.9166676998,54.0750010014,55.5432119571,56.4083346128,50.9666674038,51.6378493287,52.033333838,36.816666911,37.4983362459,37.9000003139,49.433334291,50.1779265662,50.6166670918,63.4500018756,64.4620179772,65.0583342314,43.933334291,43.9858594239,44.0750005127,42.3833339115,44.0508018484,45.0333338777,303
304,136.300002575,156.751894891,204.933334986,145.050003211,173.863347775,236.050003688,146.233335654,182.826756834,205.93333594,136.633336226,168.536645912,236.625002543,132.466668765,153.382649105,210.358338356,145.241668741,167.014170798,219.550004959,160.291667938,180.612316607,233.241669337,138.291667779,163.205515981,222.716670513,121.983334382,136.401282573,175.758337975,304
305,60.1583334704,85.5108999303,116.80833443,54.7583336234,83.5239107901,133.225003401,51.5250011285,78.8122533672,119.233335257,51.0333343148,79.7416043468,122.916669369,49.9000012676,75.7995773999,105.300001542,61.53333504,89.1404593646,127.691668073,67.3166676362,98.5674180204,145.425003052,54.8083347244,82.4837075782,117.058335433,47.0833339375,70.7366857338,99.10833474,305
306,15.4916669528,19.923103279,31.7500006637,13.8750002993,17.6876543782,27.6750008812,8.941666767,12.9845089678,22.5750007108,11.8750002831,14.8238408781,23.9000005573,7.86666683356,10.6116521787,16.1916668819,11.5166669091,14.9284565476,24.0166669432,15.4500002464,20.4453694658,32.3750005327,10.1083335082,12.9995262488,20.3916671599,11.2666667898,14.3634937909,22.1083334461,306
307,37.5500001994,37.5500001994,37.5500001994,33.8416674932,33.8416674932,33.8416674932,27.7250004709,27.7250004709,27.7250004709,26.7083343746,26.7083343746,26.7083343746,27.8583337069,27.8583337069,27.8583337069,31.5583340426,31.5583340426,31.5583340426,38.8333339095,38.8333339095,38.8333339095,28.2250004212,28.2250004212,28.2250004212,30.4000005424,30.4000005424,30.4000005424,307
308,17.2833336573,24.2542642159,29.6000009769,14.2583333651,20.2924240586,26.7250004162,6.27500018726,12.6380142886,19.7916667809,12.4416668614,16.6553579161,21.2083334507,13.991666913,17.6974841864,21.4833331617,11.7500004073,17.669096301,23.0666671445,15.9833336355,22.7353783997,28.8583344171,11.608333682,16.5164960237,21.0750003935,15.4083334928,19.8878320176,24.0833341951,308
309,23.2000003283,26.3596871061,33.8249998832,20.0250004133,22.6219955641,30.5000003825,12.8083334267,16.1303709323,24.2416669428,15.4416666888,17.4674660128,23.8333336562,15.2583338022,16.9910538246,23.3916672431,15.8583335479,18.8933497557,27.2000001594,20.6666669759,24.1934186029,33.8583332698,14.7166668276,17.2942321744,24.6000004609,17.9250003857,20.4881266544,27.3666667193,309
310,18.4333338489,19.1485643692,23.52500091,15.8083337676,16.3863994711,20.0250004133,9.24166691303,9.76767355381,12.9250002286,11.9750001275,12.452686625,15.4416666888,12.1000004858,12.4617041981,15.2583338022,12.2250002573,12.760077116,15.966667374,15.7750000519,16.4890496038,20.7250003268,11.608333533,12.0563610299,14.7166668276,14.1083337665,14.6060177507,17.9250003857,310
311,14.3583336174,14.3583336174,14.3583336174,12.0833333315,12.0833333315,12.0833333315,5.36666668455,5.36666668455,5.36666668455,9.13333365135,9.13333365135,9.13333365135,9.00000035763,9.00000035763,9.00000035763,9.34166671832,9.34166671832,9.34166671832,12.0583334217,12.0583334217,12.0583334217,9.01666666071,9.01666666071,9.01666666071,10.6250000944,10.6250000944,10.6250000944,311
312,14.3583336174,16.914941996,23.52500091,12.0833333315,14.3810472486,19.5583334913,5.36666668455,7.73108070259,12.9250002286,9.13333365135,10.8100031819,15.0916665724,9.00000035763,10.3354891051,13.9250002901,9.34166671832,11.3123853054,15.966667374,12.0583334217,14.5852453309,20.7250003268,9.01666666071,10.5689614022,14.6750001609,10.6250000944,12.441842485,17.1500004691,312
313,34.9500004196,44.5353513384,46.4000004077,32.2583336135,43.357456263,45.8000002106,26.5583341991,38.7959463204,41.1666672577,27.6916670483,38.5011761517,40.7416669292,21.0916672063,26.6036256187,28.1333337228,28.4666671219,38.0163223779,40.0333344986,37.100001206,48.6479236498,51.1750006676,24.4000006715,32.4240723909,34.2250005882,27.4083335698,34.4639625816,36.2416674693,313
314,11.2499999056,18.7433477038,24.4916669689,9.30833330254,16.0337486205,20.4583337406,3.65833346546,10.2410352569,14.8000003385,7.35833346844,12.1050234093,15.4666668555,6.58333348234,10.5296625778,13.4500001005,7.25000021855,13.0711118174,17.433333685,9.06666683157,16.8844973942,22.7416672738,6.93333335718,11.5722424635,15.1000002225,7.93333366513,13.2716510349,17.1416668544,314
315,15.5083334371,21.5399463205,29.800000752,13.8583337863,19.7540309722,27.7416670024,13.7833333015,19.9745963175,28.0250002394,16.3583334846,22.951982534,30.9166672826,12.0250002791,17.6227850225,24.3333333284,13.9250003099,18.9575635242,25.3583336106,19.9333336552,27.9641686936,37.9833340396,12.8833336197,18.0223634823,25.1666672577,14.3000000318,19.6952700539,26.3916669084,315
316,15.5083334371,17.348166903,24.9166668262,14.7083332539,16.4238171922,23.6916675319,13.1583336393,14.6043846093,21.3416668822,16.3583334846,17.5564554826,25.6833340973,11.4083335648,12.7491782264,18.7416671067,13.9250003099,15.1588594431,21.5000005495,19.9333336552,21.7866846076,31.2083335469,12.8833336197,14.0550501981,20.5083335936,14.3000000318,15.4045862298,21.5416666276,316
317,4.30833339691,7.49695724342,10.7916665853,2.98333334923,5.68687433328,9.25000011548,1.23333333184,2.99921169769,5.54166675607,3.64166666692,5.57867347224,7.70833353202,2.56666663289,3.79422381487,5.55000001192,2.70000008742,4.88248262199,7.53333350519,2.94166670243,5.79546388706,9.33333364129,2.85833340883,4.56150991141,6.73333337903,3.09166675806,5.04375181415,7.49166705211,317
318,85.2416685025,98.4059451259,113.558334986,83.6750014623,97.8293801963,114.175002416,89.2166678111,103.491064589,120.158335686,72.3500011762,84.1704794251,99.0083343188,67.8250012,75.2026687069,84.8750025034,72.5166677237,83.1024421643,96.5333346526,80.6583340963,98.8246144523,119.491669814,57.3083350261,66.8296048961,80.9666680495,65.775001049,77.5908037558,92.4500015577,318
319,96.2166688045,130.09723819,180.366666794,95.1000019709,132.332247143,198.108336449,101.058334986,141.382382985,197.141670545,81.5750001272,113.564945679,164.716668765,73.5833341877,97.6427558544,132.100001415,80.8083338141,113.634109978,168.616670132,95.4000014861,140.343170791,218.066668193,63.8583344618,96.8871544543,148.741669257,75.000001351,108.141180457,158.158336004,319
320,52.0333339274,68.588899746,159.975004752,50.4166680078,70.1809827337,175.25833718,51.7333341837,70.1348644158,165.525001526,44.566667676,62.1311150721,152.533334096,35.4000008752,48.2576883131,114.633334478,44.525000453,60.7526760551,147.150003115,56.0333336592,77.7411942882,185.816667557,40.791667521,54.6411850602,127.883335054,38.9916677972,55.0849629515,136.716668447,320
321,89.5666674059,89.5666674059,89.5666674059,68.7333347797,68.7333347797,68.7333347797,84.025000602,84.025000602,84.025000602,94.591669778,94.591669778,94.591669778,78.1833343903,78.1833343903,78.1833343903,78.8833349397,78.8833349397,78.8833349397,105.083336481,105.083336481,105.083336481,84.1250005246,84.1250005246,84.1250005246,75.3166686098,75.3166686098,75.3166686098,321
322,31.1333336066,41.9799384961,42.6250006141,28.766666611,37.6795545533,38.875000755,28.1000003219,39.7935402139,40.7333340247,31.9916668832,42.8053422885,43.5666674177,23.4916672707,31.1347109082,31.9083341956,26.6750007036,36.2186198332,37.2583334545,39.1000010868,51.4986968897,52.3333339654,26.1500002823,36.1321424826,36.9000009112,26.6500001612,35.3766019227,36.2583339016,322
323,63.2000014832,63.7674320968,63.9333337148,55.4416686694,56.1222432023,58.4500012398,51.600000898,52.1071329643,53.8416685462,52.7416664561,53.0885524185,54.2750008504,55.3000017305,55.4828708581,56.1083351697,61.675000459,62.8721334085,66.966667821,68.0250023206,68.77156049,71.3250012894,57.6666682164,58.6884724918,62.183333084,52.4000002208,52.8336076253,54.3166679988,323
324,63.9333337148,63.9333337148,63.9333337148,55.4416686694,55.4416686694,55.4416686694,51.600000898,51.600000898,51.600000898,52.7416664561,52.7416664561,52.7416664561,55.3000017305,55.3000017305,55.3000017305,61.675000459,61.675000459,61.675000459,68.0250023206,68.0250023206,68.0250023206,57.6666682164,57.6666682164,57.6666682164,52.4000002208,52.4000002208,52.4000002208,324
325,17.2833336573,26.6241995073,34.8583340769,14.2583333651,21.658411946,29.1833337992,6.27500018726,13.3809589568,20.500000303,12.4416668614,18.8343079248,24.2750006914,14.3083333652,21.4974316306,29.4500008225,11.7500004073,20.5281169299,29.241667514,15.9833336355,26.4903522301,36.4333339681,11.608333682,19.5242957788,27.5750007393,15.4083334928,23.7833249188,31.1833345822,325
326,50.350001961,57.7788400779,72.9750022888,47.5916673442,53.5086782864,75.0416677793,44.7333342135,49.0044040595,71.9333338141,40.8666677003,47.5027430502,66.6666673621,39.350000374,47.493256458,61.725000004,46.6750013679,58.0759552269,72.9833341738,56.4250010401,64.5692764346,84.6750014424,41.5000013014,51.7070234206,65.2416673979,39.4000010968,45.2544525051,60.866667519,326
327,51.9916680033,55.5046018611,56.1416681707,45.2833339572,51.1946557976,52.2666668693,35.8000006477,45.0337964235,46.7083341281,36.7416678518,43.6123452418,44.858334283,40.2416674594,45.0596065598,45.933333993,44.4833337863,54.2602937717,56.0333336492,53.3333343069,61.1280968865,62.5416676601,40.5833335718,48.4415833998,49.8666675091,40.7333343724,43.3715608924,43.8500000834,327
328,34.8583340769,47.5421408253,51.9916680033,29.1833337992,41.5952343281,45.2833339572,20.500000303,32.3378337931,35.8000006477,24.2750006914,35.0045032471,37.5750002066,29.4500008225,39.2827979389,42.4000007113,29.241667514,42.1390893666,45.3666679164,36.4333339681,49.9270837747,53.3333343069,27.5750007393,38.9048829518,42.0500004372,31.1833345822,39.7263601836,42.3083345275,328
329,39.4000003636,44.0261690954,53.5583341724,38.291666699,42.401120903,50.8166683242,34.6333342046,39.1733327597,48.3916673809,34.9833333443,40.0068067223,50.7166677515,23.4333336651,26.9268935217,34.3666666175,32.1166672135,36.4831543123,45.6583340292,43.6500005225,49.4147959771,61.8250011255,28.2916670491,32.5891865727,41.8083338862,29.3750003042,33.3412896822,41.833333465,329
330,30.0416674366,33.943719379,39.1916679405,24.8916665887,29.9005236974,36.1750009755,19.2250007515,24.8044396344,32.008333986,20.1250002962,25.2533460759,31.9916673663,16.1916668819,18.4044691831,21.9250006489,21.8750000099,26.2986201372,32.1333338991,28.2666673213,34.2829234875,41.2250014643,19.2583339115,22.3648499358,27.1083336274,21.8166667931,24.5266639586,29.1083337596,330
331,33.191666623,36.4797488081,46.4000004077,28.7833338529,33.0932950824,45.8000002106,23.3916668743,28.120608185,41.1666672577,23.5583336633,28.329642039,40.7416669292,18.1750004503,20.6416316952,28.1333337228,25.3583337447,29.2258079031,40.0333344986,32.7833338032,37.6788445987,51.1750006676,21.6416669389,24.8580977678,34.2250005882,24.0416668653,27.18910097,36.2416674693,331
332,39.4000003636,52.991811454,57.5916672399,38.291666699,51.1685327355,58.1666688522,34.6333342046,49.3318747739,54.0833339492,34.9833333443,46.9580937357,51.1250011623,23.4333336651,32.4559374057,36.816666911,32.1166672135,43.8177129257,49.433334291,43.6500005225,56.952994705,63.4500018756,28.2916670491,38.6946831425,44.0750005127,29.3750003042,38.5152580088,42.3833339115,332
333,53.4000018599,55.9504334521,58.2499999404,51.8916668197,54.7977533736,58.9166676998,51.650000761,54.589414406,58.7000007431,45.2000012596,47.8628518542,52.033333838,35.0249999265,36.6600766288,38.6416675846,44.9583343665,47.4870859995,50.6166670918,57.3666687608,61.0003648634,65.0583342314,40.5333341422,42.26396524,44.0750005127,38.1666668852,40.9933856415,45.0333338777,333
334,52.0333339274,56.7256325597,71.2250007341,50.4166680078,54.6925751985,68.2333341042,51.7333341837,56.6382719463,72.4916683038,44.566667676,50.0940025685,66.5916674137,35.4000008752,39.0128812856,50.4166672031,44.525000453,49.3231190513,64.6083350976,56.0333336592,61.4693079428,77.5250015259,40.791667521,45.4756551847,60.4500014335,38.9916677972,42.8069404475,54.516667227,334
335,17.7833337486,25.8003304622,32.5416668815,16.6416668346,24.6342855188,30.5916669667,13.1583336393,21.5355053051,28.1000003219,16.5083335241,25.7015004661,31.9916668832,11.4083335648,18.1789082622,23.4916672707,15.016667068,21.6947440098,26.6750007036,21.4000004431,31.6970965882,39.1000010868,13.6833336006,20.7066693916,26.1500002823,14.8500000536,21.6685082606,26.6500001612,335
336,31.1333336066,33.1757442291,42.6250006141,28.766666611,30.8074766337,38.875000755,28.1000003219,30.0780221174,40.7333340247,31.9916668832,33.9059469356,43.5666674177,23.0416671634,24.3630843188,31.9083341956,26.6750007036,28.3402391499,37.2583334545,39.1000010868,41.3847824082,52.3333339654,26.1500002823,27.8623933478,36.9000009112,26.6500001612,28.155131235,36.2583339016,336
337,16.3750003576,23.2529022131,29.800000752,13.8583337863,20.5764574095,27.3916671127,14.8666666746,22.2446810083,28.0250002394,18.3916671276,25.4476098294,30.5750010312,13.5916668574,20.5318113573,25.1083336323,14.8666670322,21.2174558142,25.6083332133,21.508333842,30.9105238305,37.8250003258,13.6666666269,19.7417132498,24.3416670511,15.3666666746,21.8898657597,26.3916669084,337
338,27.9166674962,66.4452048754,89.5666674059,26.2166667705,52.5273231661,68.7333347797,26.6833333895,60.6177711529,84.025000602,29.6666672826,68.4911964333,94.591669778,24.3333333284,54.1613124129,78.1833343903,25.3583336106,56.4832630618,78.8833349397,35.8000005782,77.6165192571,105.083336481,22.816667065,60.2386524907,84.1250005246,25.7916672907,55.2781677986,75.3166686098,338
